,Unnamed: 0,target,LastDigit
3820,3821,mr_m_education_00293,1
3821,3822,mr_m_education_00626,0
3822,3823,mr_m_education_00746,0
3823,3824,mr_m_education_00299,0
3824,3825,mr_m_education_00985,0
3825,3826,mr_m_education_00142,0
3826,3827,mr_m_education_00414,1
3827,3828,mr_m_education_00182,0
3828,3829,mr_m_education_00452,0
3829,3830,mr_m_education_00178,0
3830,3831,mr_m_education_00857,0
3831,3832,mr_m_education_00666,0
3832,3833,mr_m_education_00096,0
3833,3834,mr_m_education_00143,0
3834,3835,mr_m_education_00624,0
3835,3836,mr_m_education_00581,0
3836,3837,mr_m_education_00035,0
3837,3838,mr_m_education_00866,0
3838,3839,mr_m_education_00563,1
3839,3840,mr_m_education_01016,0
3840,3841,mr_m_education_00940,0
3841,3842,mr_m_education_00044,0
3842,3843,mr_m_education_00415,0
3843,3844,mr_m_education_00796,0
3844,3845,mr_m_education_00286,0
3845,3846,mr_m_education_00815,0
3846,3847,mr_m_education_00534,0
3847,3848,mr_m_education_00558,0
3848,3849,mr_m_education_00943,1
3849,3850,mr_m_education_00355,1
3850,3851,mr_m_education_00199,1
3851,3852,mr_m_education_00956,0
3852,3853,mr_m_education_00326,1
3853,3854,mr_m_education_00126,0
3854,3855,mr_m_education_00169,0
3855,3856,mr_m_education_00074,0
3856,3857,mr_m_education_00829,1
3857,3858,mr_m_education_00806,0
3858,3859,mr_m_education_00575,0
3859,3860,mr_m_education_00227,1
3860,3861,mr_m_education_00785,0
3861,3862,mr_m_education_00870,0
3862,3863,mr_m_education_00598,1
3863,3864,mr_m_education_00016,0
3864,3865,mr_m_education_00573,1
3865,3866,mr_m_education_00251,1
3866,3867,mr_m_education_00777,1
3867,3868,mr_m_education_00349,0
3868,3869,mr_m_education_00490,1
3869,3870,mr_m_education_00111,1
3870,3871,mr_m_education_00925,0
3871,3872,mr_m_education_00759,1
3872,3873,mr_m_education_00765,1
3873,3874,mr_m_education_00443,1
3874,3875,mr_m_education_00284,0
3875,3876,mr_m_education_00465,0
3876,3877,mr_m_education_00839,0
3877,3878,mr_m_education_00976,1
3878,3879,mr_m_education_00255,0
3879,3880,mr_m_education_00157,0
3880,3881,mr_m_education_00599,0
3881,3882,mr_m_education_00543,0
3882,3883,mr_m_education_00860,0
3883,3884,mr_m_education_00167,0
3884,3885,mr_m_education_01015,1
3885,3886,mr_m_education_00404,0
3886,3887,mr_m_education_00449,0
3887,3888,mr_m_education_00556,1
3888,3889,mr_m_education_00906,0
3889,3890,mr_m_education_00808,1
3890,3891,mr_m_education_00864,1
3891,3892,mr_m_education_00454,0
3892,3893,mr_m_education_00877,1
3893,3894,mr_m_education_00526,0
3894,3895,mr_m_education_00496,0
3895,3896,mr_m_education_01001,1
3896,3897,mr_m_education_00992,0
3897,3898,mr_m_education_00093,1
3898,3899,mr_m_education_00922,0
3899,3900,mr_m_education_00273,1
3900,3901,mr_m_education_00518,1
3901,3902,mr_m_education_00246,0
3902,3903,mr_m_education_00440,1
3903,3904,mr_m_education_00944,0
3904,3905,mr_m_education_00888,0
3905,3906,mr_m_education_00282,1
3906,3907,mr_m_education_00960,0
3907,3908,mr_m_education_00719,1
3908,3909,mr_m_education_00641,0
3909,3910,mr_m_education_00033,0
3910,3911,mr_m_education_00593,1
3911,3912,mr_m_education_00212,0
3912,3913,mr_m_education_00089,0
3913,3914,mr_m_education_00781,1
3914,3915,mr_m_education_00051,1
3915,3916,mr_m_education_00243,0
3916,3917,mr_m_education_00735,0
3917,3918,mr_m_education_00572,0
3918,3919,mr_m_education_00022,1
3919,3920,mr_m_education_00982,0
3920,3921,mr_m_education_00561,0
3921,3922,mr_m_education_00914,0
3922,3923,mr_m_education_00889,1
3923,3924,mr_m_education_00367,1
3924,3925,mr_m_education_00289,0
3925,3926,mr_m_education_00373,0
3926,3927,mr_m_education_00541,0
3927,3928,mr_m_education_00457,0
3928,3929,mr_m_education_00861,1
3929,3930,mr_m_education_00779,0
3930,3931,mr_m_education_00413,0
3931,3932,mr_m_education_00026,0
3932,3933,mr_m_education_00156,1
3933,3934,mr_m_education_00158,1
3934,3935,mr_m_education_00424,1
3935,3936,mr_m_education_00503,0
3936,3937,mr_m_education_00609,0
3937,3938,mr_m_education_00494,0
3938,3939,mr_m_education_00946,0
3939,3940,mr_m_education_00399,1
3940,3941,mr_m_education_01000,0
3941,3942,mr_m_education_00416,1
3942,3943,mr_m_education_00422,0
3943,3944,mr_m_education_00891,0
3944,3945,mr_m_education_00270,1
3945,3946,mr_m_education_00461,0
3946,3947,mr_m_education_00263,0
3947,3948,mr_m_education_00132,0
3948,3949,mr_m_education_00715,1
3949,3950,mr_m_education_00507,1
3950,3951,mr_m_education_00314,1
3951,3952,mr_m_education_00366,1
3952,3953,mr_m_education_00792,1
3953,3954,mr_m_education_00315,0
3954,3955,mr_m_education_00102,0
3955,3956,mr_m_education_00926,0
3956,3957,mr_m_education_00403,0
3957,3958,mr_m_education_00467,0
3958,3959,mr_m_education_00207,1
3959,3960,mr_m_education_00319,0
3960,3961,mr_m_education_01014,0
3961,3962,mr_m_education_00788,0
3962,3963,mr_m_education_00438,0
3963,3964,mr_m_education_00268,1
3964,3965,mr_m_education_00510,0
3965,3966,mr_m_education_00602,0
3966,3967,mr_m_education_00214,1
3967,3968,mr_m_education_00630,0
3968,3969,mr_m_education_00239,0
3969,3970,mr_m_education_00873,0
3970,3971,mr_m_education_00307,0
3971,3972,mr_m_education_00587,0
3972,3973,mr_m_education_00594,0
3973,3974,mr_m_education_00650,1
3974,3975,mr_m_education_00155,1
3975,3976,mr_m_education_00301,1
3976,3977,mr_m_education_00280,1
3977,3978,mr_m_education_00818,0
3978,3979,mr_m_education_00303,0
3979,3980,mr_m_education_00782,0
3980,3981,mr_m_education_00109,0
3981,3982,mr_m_education_00181,0
3982,3983,mr_m_education_00912,0
3983,3984,mr_m_education_00376,1
3984,3985,mr_m_education_00191,0
3985,3986,mr_m_education_00200,1
3986,3987,mr_m_education_00831,1
3987,3988,mr_m_education_00038,0
3988,3989,mr_m_education_00723,0
3989,3990,mr_m_education_00915,1
3990,3991,mr_m_education_00830,1
3991,3992,mr_m_education_01006,1
3992,3993,mr_m_education_00179,0
3993,3994,mr_m_education_00368,1
3994,3995,mr_m_education_00709,0
3995,3996,mr_m_education_00042,0
3996,3997,mr_m_education_00616,1
3997,3998,mr_m_education_00365,0
3998,3999,mr_m_education_00959,1
3999,4000,mr_m_education_00082,0
4000,4001,mr_m_education_00333,1
4001,4002,mr_m_education_00509,0
4002,4003,mr_m_education_00451,1
4003,4004,mr_m_education_00202,0
4004,4005,mr_m_education_00219,0
4005,4006,mr_m_education_00769,1
4006,4007,mr_m_education_00423,1
4007,4008,mr_m_education_00308,1
4008,4009,mr_m_education_01010,1
4009,4010,mr_m_education_00886,1
4010,4011,mr_m_education_00879,0
4011,4012,mr_m_education_00527,0
4012,4013,mr_m_education_00833,1
4013,4014,mr_m_education_00137,0
4014,4015,mr_m_education_00554,0
4015,4016,mr_m_education_00846,0
4016,4017,mr_m_education_00757,0
4017,4018,mr_m_education_00865,1
4018,4019,mr_m_education_00356,1
4019,4020,mr_m_education_00893,1
4020,4021,mr_m_education_00845,1
4021,4022,mr_m_education_00306,0
4022,4023,mr_m_education_00721,1
4023,4024,mr_m_education_00814,0
4024,4025,mr_m_education_00795,1
4025,4026,mr_m_education_01004,0
4026,4027,mr_m_education_00570,0
4027,4028,mr_m_education_00869,1
4028,4029,mr_m_education_00695,1
4029,4030,mr_m_education_00305,0
4030,4031,mr_m_education_00248,1
4031,4032,mr_m_education_00727,1
4032,4033,mr_m_education_00520,1
4033,4034,mr_m_education_00706,1
4034,4035,mr_m_education_00172,0
4035,4036,mr_m_education_00911,1
4036,4037,mr_m_education_00021,0
4037,4038,mr_m_education_00835,1
4038,4039,mr_m_education_00382,1
4039,4040,mr_m_education_00920,0
4040,4041,mr_m_education_00432,1
4041,4042,mr_m_education_00854,0
4042,4043,mr_m_education_00849,0
4043,4044,mr_m_education_00824,0
4044,4045,mr_m_education_00193,0
4045,4046,mr_m_education_00352,0
4046,4047,mr_m_education_00283,0
4047,4048,mr_m_education_00584,0
4048,4049,mr_m_education_00455,1
4049,4050,mr_m_education_00324,1
4050,4051,mr_m_education_00245,1
4051,4052,mr_m_education_00970,0
4052,4053,mr_m_education_00247,0
4053,4054,mr_m_education_00637,0
4054,4055,mr_m_education_00342,1
4055,4056,mr_m_education_00848,1
4056,4057,mr_m_education_00560,1
4057,4058,mr_m_education_00058,0
4058,4059,mr_m_education_00694,1
4059,4060,mr_m_education_00533,1
4060,4061,mr_m_education_00512,0
4061,4062,mr_m_education_00588,1
4062,4063,mr_m_education_01019,0
4063,4064,mr_m_education_00580,1
4064,4065,mr_m_education_00261,1
4065,4066,mr_m_education_00620,1
4066,4067,mr_m_education_00148,0
4067,4068,mr_m_education_01002,0
4068,4069,mr_m_education_00539,0
4069,4070,mr_m_education_00562,0
4070,4071,mr_m_education_00145,1
4071,4072,mr_m_education_00935,0
4072,4073,mr_m_education_00209,0
4073,4074,mr_m_education_00309,1
4074,4075,mr_m_education_00421,1
4075,4076,mr_m_education_00957,1
4076,4077,mr_m_education_00725,1
4077,4078,mr_m_education_00237,0
4078,4079,mr_m_education_00330,0
4079,4080,mr_m_education_00890,0
4080,4081,mr_m_education_00028,1
4081,4082,mr_m_education_00228,0
4082,4083,mr_m_education_00053,1
4083,4084,mr_m_education_00183,1
4084,4085,mr_m_education_00942,1
4085,4086,mr_m_education_00203,1
4086,4087,mr_m_education_01024,1
4087,4088,mr_m_education_00597,0
4088,4089,mr_m_education_00608,0
4089,4090,mr_m_education_00722,1
4090,4091,mr_m_education_00569,1
4091,4092,mr_m_education_01005,1
4092,4093,mr_m_education_00441,0
4093,4094,mr_m_education_00480,0
4094,4095,mr_m_education_00789,1
4095,4096,mr_m_education_00222,0
4096,4097,mr_m_education_00615,0
4097,4098,mr_m_education_00585,0
4098,4099,mr_m_education_00048,0
4099,4100,mr_m_education_00119,1
4100,4101,mr_m_education_00359,1
4101,4102,mr_m_education_00396,0
4102,4103,mr_m_education_00281,0
4103,4104,mr_m_education_00430,1
4104,4105,mr_m_education_00008,1
4105,4106,mr_m_education_00020,0
4106,4107,mr_m_education_00731,1
4107,4108,mr_m_education_00850,1
4108,4109,mr_m_education_00716,1
4109,4110,mr_m_education_00916,1
4110,4111,mr_m_education_00278,1
4111,4112,mr_m_education_00466,0
4112,4113,mr_m_education_00768,1
4113,4114,mr_m_education_00184,1
4114,4115,mr_m_education_00495,0
4115,4116,mr_m_education_00139,0
4116,4117,mr_m_education_00892,0
4117,4118,mr_m_education_00343,1
4118,4119,mr_m_education_00113,0
4119,4120,mr_m_education_00233,1
4120,4121,mr_m_education_00317,0
4121,4122,mr_m_education_00962,1
4122,4123,mr_m_education_00123,0
4123,4124,mr_m_education_00692,1
4124,4125,mr_m_education_00192,0
4125,4126,mr_m_education_00065,0
4126,4127,mr_m_education_00930,1
4127,4128,mr_m_education_00766,1
4128,4129,mr_m_education_00374,0
4129,4130,mr_m_education_00346,1
4130,4131,mr_m_education_00929,1
4131,4132,mr_m_education_00217,1
4132,4133,mr_m_education_00099,0
4133,4134,mr_m_education_00254,0
4134,4135,mr_m_education_00086,1
4135,4136,mr_m_education_00532,1
4136,4137,mr_m_education_00613,1
4137,4138,mr_m_education_00294,0
4138,4139,mr_m_education_00948,0
4139,4140,mr_m_education_00607,0
4140,4141,mr_m_education_00990,1
4141,4142,mr_m_education_00975,1
4142,4143,mr_m_education_00577,1
4143,4144,mr_m_education_00755,0
4144,4145,mr_m_education_00174,1
4145,4146,mr_m_education_00878,0
4146,4147,mr_m_education_00460,1
4147,4148,mr_m_education_00601,0
4148,4149,mr_m_education_00511,0
4149,4150,mr_m_education_00668,0
4150,4151,mr_m_education_00522,0
4151,4152,mr_m_education_00006,0
4152,4153,mr_m_education_00859,0
4153,4154,mr_m_education_00717,1
4154,4155,mr_m_education_00552,0
4155,4156,mr_m_education_00502,1
4156,4157,mr_m_education_00073,0
4157,4158,mr_m_education_00631,1
4158,4159,mr_m_education_00388,0
4159,4160,mr_m_education_00896,1
4160,4161,mr_m_education_00332,1
4161,4162,mr_m_education_00118,0
4162,4163,mr_m_education_00060,0
4163,4164,mr_m_education_00180,0
4164,4165,mr_m_education_00981,1
4165,4166,mr_m_education_00198,1
4166,4167,mr_m_education_00360,1
4167,4168,mr_m_education_00358,1
4168,4169,mr_m_education_00739,1
4169,4170,mr_m_education_00871,0
4170,4171,mr_m_education_00683,1
4171,4172,mr_m_education_00691,1
4172,4173,mr_m_education_00057,1
4173,4174,mr_m_education_00037,0
4174,4175,mr_m_education_00402,0
4175,4176,mr_m_education_00135,0
4176,4177,mr_m_education_00799,1
4177,4178,mr_m_education_00384,1
4178,4179,mr_m_education_00469,1
4179,4180,mr_m_education_00807,0
4180,4181,mr_m_education_00354,1
4181,4182,mr_m_education_00677,1
4182,4183,mr_m_education_00605,0
4183,4184,mr_m_education_00852,1
4184,4185,mr_m_education_00545,0
4185,4186,mr_m_education_00875,0
4186,4187,mr_m_education_00076,0
4187,4188,mr_m_education_00291,0
4188,4189,mr_m_education_00748,0
4189,4190,mr_m_education_00530,1
4190,4191,mr_m_education_00493,0
4191,4192,mr_m_education_00822,1
4192,4193,mr_m_education_00067,0
4193,4194,mr_m_education_00894,0
4194,4195,mr_m_education_00804,0
4195,4196,mr_m_education_00130,0
4196,4197,mr_m_education_00826,0
4197,4198,mr_m_education_00741,1
4198,4199,mr_m_education_00770,0
4199,4200,mr_m_education_00611,1
4200,4201,mr_m_education_00648,1
4201,4202,mr_m_education_00764,0
4202,4203,mr_m_education_00961,1
4203,4204,mr_m_education_00574,1
4204,4205,mr_m_education_00140,1
4205,4206,mr_m_education_00747,1
4206,4207,mr_m_education_00034,0
4207,4208,mr_m_education_00292,0
4208,4209,mr_m_education_00995,1
4209,4210,mr_m_education_00313,1
4210,4211,mr_m_education_00335,0
4211,4212,mr_m_education_00516,0
4212,4213,mr_m_education_00412,0
4213,4214,mr_m_education_00832,0
4214,4215,mr_m_education_00851,0
4215,4216,mr_m_education_00229,0
4216,4217,mr_m_education_00258,1
4217,4218,mr_m_education_00159,0
4218,4219,mr_m_education_00743,0
4219,4220,mr_m_education_00820,0
4220,4221,mr_m_education_00253,1
4221,4222,mr_m_education_00625,1
4222,4223,mr_m_education_00468,1
4223,4224,mr_m_education_00863,0
4224,4225,mr_m_education_00897,1
4225,4226,mr_m_education_00210,0
4226,4227,mr_m_education_00279,0
4227,4228,mr_m_education_00224,1
4228,4229,mr_m_education_00009,1
4229,4230,mr_m_education_00238,0
4230,4231,mr_m_education_00933,1
4231,4232,mr_m_education_00218,0
4232,4233,mr_m_education_00628,0
4233,4234,mr_m_education_00389,0
4234,4235,mr_m_education_00114,1
4235,4236,mr_m_education_00161,1
4236,4237,mr_m_education_00168,1
4237,4238,mr_m_education_00941,1
4238,4239,mr_m_education_00029,0
4239,4240,mr_m_education_00177,0
4240,4241,mr_m_education_00579,0
4241,4242,mr_m_education_00425,1
4242,4243,mr_m_education_00418,0
4243,4244,mr_m_education_00393,0
4244,4245,mr_m_education_00340,0
4245,4246,mr_m_education_00753,0
4246,4247,mr_m_education_00872,0
4247,4248,mr_m_education_00401,0
4248,4249,mr_m_education_00062,1
4249,4250,mr_m_education_00463,0
4250,4251,mr_m_education_00899,1
4251,4252,mr_m_education_00515,0
4252,4253,mr_m_education_00980,1
4253,4254,mr_m_education_00103,1
4254,4255,mr_m_education_00737,1
4255,4256,mr_m_education_00043,0
4256,4257,mr_m_education_00345,1
4257,4258,mr_m_education_00950,0
4258,4259,mr_m_education_00667,0
4259,4260,mr_m_education_00672,1
4260,4261,mr_m_education_00128,0
4261,4262,mr_m_education_00462,0
4262,4263,mr_m_education_00680,0
4263,4264,mr_m_education_00474,0
4264,4265,mr_m_education_00090,0
4265,4266,mr_m_education_00173,1
4266,4267,mr_m_education_00084,0
4267,4268,mr_m_education_00578,0
4268,4269,mr_m_education_00066,0
4269,4270,mr_m_education_00802,1
4270,4271,mr_m_education_00040,1
4271,4272,mr_m_education_00347,0
4272,4273,mr_m_education_00064,0
4273,4274,mr_m_education_00819,0
4274,4275,mr_m_education_00963,0
4275,4276,mr_m_education_00712,0
4276,4277,mr_m_education_00921,1
4277,4278,mr_m_education_00592,0
4278,4279,mr_m_education_00195,1
4279,4280,mr_m_education_00834,0
4280,4281,mr_m_education_00553,0
4281,4282,mr_m_education_00840,1
4282,4283,mr_m_education_00120,0
4283,4284,mr_m_education_00348,0
4284,4285,mr_m_education_00275,0
4285,4286,mr_m_education_00504,0
4286,4287,mr_m_education_00999,0
4287,4288,mr_m_education_00085,1
4288,4289,mr_m_education_00164,0
4289,4290,mr_m_education_00150,0
4290,4291,mr_m_education_00681,1
4291,4292,mr_m_education_00383,0
4292,4293,mr_m_education_00645,0
4293,4294,mr_m_education_00669,1
4294,4295,mr_m_education_00007,0
4295,4296,mr_m_education_00211,1
4296,4297,mr_m_education_00690,1
4297,4298,mr_m_education_00902,0
4298,4299,mr_m_education_00249,1
4299,4300,mr_m_education_00654,0
4300,4301,mr_m_education_00500,0
4301,4302,mr_m_education_00773,1
4302,4303,mr_m_education_00670,0
4303,4304,mr_m_education_00112,0
4304,4305,mr_m_education_00478,0
4305,4306,mr_m_education_00122,1
4306,4307,mr_m_education_00887,0
4307,4308,mr_m_education_00955,0
4308,4309,mr_m_education_00937,1
4309,4310,mr_m_education_00285,0
4310,4311,mr_m_education_00900,1
4311,4312,mr_m_education_00932,0
4312,4313,mr_m_education_00165,1
4313,4314,mr_m_education_00063,1
4314,4315,mr_m_education_00742,0
4315,4316,mr_m_education_00266,0
4316,4317,mr_m_education_00606,0
4317,4318,mr_m_education_00473,1
4318,4319,mr_m_education_00370,1
4319,4320,mr_m_education_00823,0
4320,4321,mr_m_education_00442,0
4321,4322,mr_m_education_00542,0
4322,4323,mr_m_education_00729,0
4323,4324,mr_m_education_00475,0
4324,4325,mr_m_education_00938,0
4325,4326,mr_m_education_00369,0
4326,4327,mr_m_education_00136,0
4327,4328,mr_m_education_00001,1
4328,4329,mr_m_education_00456,0
4329,4330,mr_m_education_00094,0
4330,4331,mr_m_education_00642,0
4331,4332,mr_m_education_00544,1
4332,4333,mr_m_education_00927,1
4333,4334,mr_m_education_00450,0
4334,4335,mr_m_education_00175,0
4335,4336,mr_m_education_00614,0
4336,4337,mr_m_education_00711,1
4337,4338,mr_m_education_00024,0
4338,4339,mr_m_education_00988,1
4339,4340,mr_m_education_00420,0
4340,4341,mr_m_education_00604,1
4341,4342,mr_m_education_00013,0
4342,4343,mr_m_education_01022,0
4343,4344,mr_m_education_00855,0
4344,4345,mr_m_education_00557,0
4345,4346,mr_m_education_00055,0
4346,4347,mr_m_education_00390,0
4347,4348,mr_m_education_00783,0
4348,4349,mr_m_education_00336,0
4349,4350,mr_m_education_00736,1
4350,4351,mr_m_education_00187,0
4351,4352,mr_m_education_01021,1
4352,4353,mr_m_education_00241,0
4353,4354,mr_m_education_00106,0
4354,4355,mr_m_education_00121,1
4355,4356,mr_m_education_00901,0
4356,4357,mr_m_education_00147,0
4357,4358,mr_m_education_00419,1
4358,4359,mr_m_education_00036,1
4359,4360,mr_m_education_00316,1
4360,4361,mr_m_education_00274,1
4361,4362,mr_m_education_00684,0
4362,4363,mr_m_education_00047,0
4363,4364,mr_m_education_00939,0
4364,4365,mr_m_education_00170,0
4365,4366,mr_m_education_00138,0
4366,4367,mr_m_education_00311,0
4367,4368,mr_m_education_00821,0
4368,4369,mr_m_education_00078,0
4369,4370,mr_m_education_00205,0
4370,4371,mr_m_education_00881,0
4371,4372,mr_m_education_00934,0
4372,4373,mr_m_education_00744,0
4373,4374,mr_m_education_00884,0
4374,4375,mr_m_education_00041,0
4375,4376,mr_m_education_00571,0
4376,4377,mr_m_education_00115,1
4377,4378,mr_m_education_00162,0
4378,4379,mr_m_education_00163,1
4379,4380,mr_m_education_00081,1
4380,4381,mr_m_education_00298,1
4381,4382,mr_m_education_00323,0
4382,4383,mr_m_education_00019,0
4383,4384,mr_m_education_00397,0
4384,4385,mr_m_education_00486,0
4385,4386,mr_m_education_00697,0
4386,4387,mr_m_education_00023,0
4387,4388,mr_m_education_00983,1
4388,4389,mr_m_education_00395,0
4389,4390,mr_m_education_00754,0
4390,4391,mr_m_education_00032,0
4391,4392,mr_m_education_00519,1
4392,4393,mr_m_education_00257,1
4393,4394,mr_m_education_00728,0
4394,4395,mr_m_education_00643,1
4395,4396,mr_m_education_00707,0
4396,4397,mr_m_education_00528,1
4397,4398,mr_m_education_00410,0
4398,4399,mr_m_education_00353,0
4399,4400,mr_m_education_00685,0
4400,4401,mr_m_education_00171,1
4401,4402,mr_m_education_00590,0
4402,4403,mr_m_education_00312,0
4403,4404,mr_m_education_00701,1
4404,4405,mr_m_education_00517,0
4405,4406,mr_m_education_00188,1
4406,4407,mr_m_education_00484,1
4407,4408,mr_m_education_00910,1
4408,4409,mr_m_education_00931,0
4409,4410,mr_m_education_00774,0
4410,4411,mr_m_education_01009,0
4411,4412,mr_m_education_00357,1
4412,4413,mr_m_education_00010,0
4413,4414,mr_m_education_00197,1
4414,4415,mr_m_education_00481,0
4415,4416,mr_m_education_00979,0
4416,4417,mr_m_education_00868,0
4417,4418,mr_m_education_00619,1
4418,4419,mr_m_education_00364,1
4419,4420,mr_m_education_00537,0
4420,4421,mr_m_education_00589,0
4421,4422,mr_m_education_00720,0
4422,4423,mr_m_education_00482,0
4423,4424,mr_m_education_00793,0
4424,4425,mr_m_education_00269,0
4425,4426,mr_m_education_00919,1
4426,4427,mr_m_education_00079,0
4427,4428,mr_m_education_00427,0
4428,4429,mr_m_education_00555,0
4429,4430,mr_m_education_00805,0
4430,4431,mr_m_education_00905,0
4431,4432,mr_m_education_00288,0
4432,4433,mr_m_education_00700,0
4433,4434,mr_m_education_00913,0
4434,4435,mr_m_education_00809,0
4435,4436,mr_m_education_00548,1
4436,4437,mr_m_education_00320,1
4437,4438,mr_m_education_00477,0
4438,4439,mr_m_education_00190,0
4439,4440,mr_m_education_00600,0
4440,4441,mr_m_education_00917,0
4441,4442,mr_m_education_00240,1
4442,4443,mr_m_education_00075,0
4443,4444,mr_m_education_00977,0
4444,4445,mr_m_education_00236,0
4445,4446,mr_m_education_00300,0
4446,4447,mr_m_education_00847,1
4447,4448,mr_m_education_00318,0
4448,4449,mr_m_education_00339,0
4449,4450,mr_m_education_00160,0
4450,4451,mr_m_education_00351,0
4451,4452,mr_m_education_00049,0
4452,4453,mr_m_education_00738,1
4453,4454,mr_m_education_00059,0
4454,4455,mr_m_education_00104,1
4455,4456,mr_m_education_00907,0
4456,4457,mr_m_education_00052,0
4457,4458,mr_m_education_00969,1
4458,4459,mr_m_education_00087,0
4459,4460,mr_m_education_00794,1
4460,4461,mr_m_education_00407,0
4461,4462,mr_m_education_00045,0
4462,4463,mr_m_education_00989,0
4463,4464,mr_m_education_00803,0
4464,4465,mr_m_education_00649,1
4465,4466,mr_m_education_00772,0
4466,4467,mr_m_education_00710,1
4467,4468,mr_m_education_00676,0
4468,4469,mr_m_education_00117,1
4469,4470,mr_m_education_00144,0
4470,4471,mr_m_education_00018,0
4471,4472,mr_m_education_00479,0
4472,4473,mr_m_education_00647,0
4473,4474,mr_m_education_00687,0
4474,4475,mr_m_education_01020,0
4475,4476,mr_m_education_00576,0
4476,4477,mr_m_education_00014,1
4477,4478,mr_m_education_00154,0
4478,4479,mr_m_education_01023,0
4479,4480,mr_m_education_00445,0
4480,4481,mr_m_education_00350,0
4481,4482,mr_m_education_00331,0
4482,4483,mr_m_education_00876,0
4483,4484,mr_m_education_00623,0
4484,4485,mr_m_education_01003,0
4485,4486,mr_m_education_00664,1
4486,4487,mr_m_education_00061,0
4487,4488,mr_m_education_00928,1
4488,4489,mr_m_education_00638,0
4489,4490,mr_m_education_00411,0
4490,4491,mr_m_education_00673,0
4491,4492,mr_m_education_00531,0
4492,4493,mr_m_education_00437,0
4493,4494,mr_m_education_00252,1
4494,4495,mr_m_education_00070,0
4495,4496,mr_m_education_00338,0
4496,4497,mr_m_health_01095,1
4497,4498,mr_m_health_01236,1
4498,4499,mr_m_weather_04000,1
4499,4500,mr_m_weather_00199,1
4500,4501,mr_m_weather_00271,1
4501,4502,mr_m_weather_00084,1
4502,4503,mr_m_weather_00358,1
4503,4504,mr_m_weather_00219,1
4504,4505,mr_m_weather_04226,1
4505,4506,mr_m_weather_04108,1
4506,4507,mr_m_weather_00493,1
4507,4508,mr_m_weather_00390,1
4508,4509,mr_m_weather_00013,0
4509,4510,mr_m_health_01191,1
4510,4511,mr_m_weather_00367,0
4511,4512,mr_m_weather_00080,1
4512,4513,mr_m_health_01093,0
4513,4514,mr_m_weather_00147,1
4514,4515,mr_m_weather_04064,1
4515,4516,mr_m_weather_04013,0
4516,4517,mr_m_weather_00622,1
4517,4518,mr_m_weather_00035,0
4518,4519,mr_m_weather_00514,0
4519,4520,mr_m_health_01263,1
4520,4521,mr_m_weather_00510,1
4521,4522,mr_m_weather_04192,1
4522,4523,mr_m_health_01193,1
4523,4524,mr_m_weather_00439,1
4524,4525,mr_m_weather_00001,1
4525,4526,mr_m_weather_04152,0
4526,4527,mr_m_weather_04102,1
4527,4528,mr_m_weather_04116,0
4528,4529,mr_m_weather_00612,0
4529,4530,mr_m_weather_00056,1
4530,4531,mr_m_weather_00590,1
4531,4532,mr_m_weather_00410,1
4532,4533,mr_m_weather_00140,1
4533,4534,mr_m_weather_00633,0
4534,4535,mr_m_health_01086,1
4535,4536,mr_m_weather_00527,1
4536,4537,mr_m_weather_00403,1
4537,4538,mr_m_weather_04110,1
4538,4539,mr_m_weather_00179,1
4539,4540,mr_m_weather_00456,1
4540,4541,mr_m_weather_00249,0
4541,4542,mr_m_weather_00650,1
4542,4543,mr_m_weather_00588,0
4543,4544,mr_m_weather_00095,1
4544,4545,mr_m_weather_00495,1
4545,4546,mr_m_weather_04167,1
4546,4547,mr_m_weather_03999,0
4547,4548,mr_m_health_01177,1
4548,4549,mr_m_weather_00036,0
4549,4550,mr_m_weather_00504,1
4550,4551,mr_m_weather_04131,1
4551,4552,mr_m_weather_00383,0
4552,4553,mr_m_weather_04238,1
4553,4554,mr_m_weather_00515,1
4554,4555,mr_m_weather_04155,1
4555,4556,mr_m_weather_04259,1
4556,4557,mr_m_weather_00167,1
4557,4558,mr_m_weather_04164,0
4558,4559,mr_m_weather_04104,1
4559,4560,mr_m_health_01188,1
4560,4561,mr_m_health_01215,0
4561,4562,mr_m_weather_04061,1
4562,4563,mr_m_health_01243,1
4563,4564,mr_m_weather_00022,1
4564,4565,mr_m_weather_04217,1
4565,4566,mr_m_weather_04137,1
4566,4567,mr_m_weather_04151,0
4567,4568,mr_m_weather_00230,1
4568,4569,mr_m_weather_00615,1
4569,4570,mr_m_weather_00078,0
4570,4571,mr_m_weather_04094,0
4571,4572,mr_m_weather_04067,1
4572,4573,mr_m_weather_00309,0
4573,4574,mr_m_weather_04209,1
4574,4575,mr_m_weather_00382,1
4575,4576,mr_m_weather_04073,0
4576,4577,mr_m_weather_00099,1
4577,4578,mr_m_weather_04020,0
4578,4579,mr_m_weather_00642,1
4579,4580,mr_m_weather_04236,1
4580,4581,mr_m_weather_04248,1
4581,4582,mr_m_weather_00480,1
4582,4583,mr_m_weather_00119,0
4583,4584,mr_m_weather_00132,1
4584,4585,mr_m_weather_00047,1
4585,4586,mr_m_weather_00085,0
4586,4587,mr_m_weather_04144,0
4587,4588,mr_m_weather_04006,0
4588,4589,mr_m_weather_00142,1
4589,4590,mr_m_weather_00392,0
4590,4591,mr_m_weather_00006,0
4591,4592,mr_m_weather_00387,0
